FID,Contrato,Area_Km2,Nombre,Operador,Cuenca,Compañía de Servicios,Fecha de adquisición,XMIN,XMAX,YMIN,YMAX,SHAPE_AREA,SHAPE_LEN,Shape__Area,Shape__Length
423,LLA-17,160.0648137,LLANOS17 S 3D-2010,PAREX RESOURCES COLOMBIA LTD SUCURSAL,LLANOS ORIENTALES,GEOESPECTRO S A S,1/1/1900 12:00:00 AM,-71.75193794,-71.57313468,5.47999636,5.57296461,0.0130397094947,0.549326690889,162342126.933105,61250.707257057
424,LLA-20,161.1282837,LLANOS20 NW 3D,PAREX RESOURCES COLOMBIA LTD SUCURSAL,LLANOS ORIENTALES,SISMOPETROL SAS,1/1/1900 12:00:00 AM,-71.80170134,-71.61653978,5.39499735,5.50479329,0.0131253072638,0.58212348048,163390880.758789,64915.1259531061
425,VIM-01,525.01866767,VIM1 3D-2016,PAREX RESOURCES COLOMBIA LTD SUCURSAL,VALLE INFERIOR DEL MAGDALENA,SAEXPLORATION,1/1/1900 12:00:00 AM,-74.79673672,-74.51755818,9.81067778,10.00615335,0.043275674277,0.903049130111,544376314.631836,101146.904257545
426,ABANICO,33.69022412,ABANICO 3D-2008,FRONTERA ENERGY COLOMBIA CORP. SUCURSAL COLOMBIA,VALLE SUPERIOR DEL MAGDALENA,SEISMIC & DRILLING SERVICES S.A.,1/1/1900 12:00:00 AM,-74.89938134,-74.82667363,4.20733218,4.28104864,0.0027438324264,0.20961924093,34095152.7319336,23367.2392873643
427,MAGDALENA_MEDIO,111.15777482,AGUAS BLANCAS 3D-2010,ECOPETROL S.A.,VALLE MEDIO DEL MAGDALENA,GEOESPECTRO S A S,1/1/1900 12:00:00 AM,-73.82983825,-73.73295101,6.77603427,6.87736106,0.00909310310774,0.369961792724,113486448.430176,41334.9681484453
428,PUNTERO,50.40258048,MIRADORES 3D-98,CEPSA COLOMBIA S.A.,LLANOS ORIENTALES,GRANT GEOPHYSCIAL INC,1/1/1900 12:00:00 AM,-72.1907829,-72.11063599,4.5892727,4.69042261,0.00410325011436,0.27182583493,51014640.1896973,30319.5644245213
429,PAJARO_PINTO,20.71082844,CATARTES 3D-2010,GRUPO C&C ENERGIA (BARBADOS) SUCURSAL COLOMBIA,LLANOS ORIENTALES,GEOESPECTRO S A S,1/1/1900 12:00:00 AM,-72.406841,-72.34934753,4.6155787,4.66876727,0.00168643322844,0.1823876324,20967097.2565918,20337.6859523731
430,FORTUNA,177.2352628,FORTUNA 3D-2019,PAREX RESOURCES COLOMBIA LTD SUCURSAL,VALLE MEDIO DEL MAGDALENA,PETROSEISMIC SERVICES,11/20/2019 12:00:00 AM,1046566.4,1062727.7,1387508.1,1402020.9,0.014541131829,0.447481531623,182038864.521973,50054.4582909349
431,ENTRERRIOS,21.56644795,ENTRERRIOS 3D-2014,PETROLEOS SUDAMERICANOS ENERGY,LLANOS ORIENTALES,ENAGEO SAS,4/27/2014 12:00:00 AM,1205283.36,1211737.72,1016523.43,1023128.83,0.001756121516,0.167916950501,21837636.1450195,18725.8071079051
432,SN-26,99.1771049,PILON 3D-2021,"CAPTIVA RESOURCES LLC, SUCURSAL COLOMBIA",SINU-SAN JACINTO,PETROSEISMIC SERVICES,6/19/2021 12:00:00 AM,-75.5744,-75.50054,8.37437,8.50009,0.00813771084265,0.389103866399,101945242.132813,43615.8156415979
433,PUT-08,112.53617992,PUT8 NORTE 3D-2020,AMERISUR EXPLORACION COLOMBIA LIMITADA,CAGUAN-PUTUMAYO,VECTOR GEOPHYSICAL S.A.S.,12/22/2020 12:00:00 AM,-76.4345,-76.3245,0.43074,0.54709,0.00914146574998,0.390814091799,113285349.1073,43506.0200526348
434,CPO-05,599.68126198,CPO5 SW 3D-2020,ONGC VIDESH LIMITED SUCURSAL COLOMBIANA,LLANOS ORIENTALES,GT SERVICES SUCURSAL COLOMBIA,2/10/2021 12:00:00 AM,1119926.08,1163457.74,941278.81,968719,0.0488215658624,1.15972213704,606619462.861084,129250.612251537
